Date,nvda,msft,googl,amzn,aapl,meta
2023-01-03,14.305581092834473,236.18350219726562,88.89987182617188,85.81999969482422,123.90462493896484,124.36554718017578
2023-01-04,14.739295959472656,225.8520965576172,87.86243438720703,85.13999938964844,125.1826171875,126.98765563964844
2023-01-05,14.255615234375,219.15835571289062,85.9870834350586,83.12000274658203,123.8550796508789,126.55895233154297
2023-01-06,14.849222183227539,221.74119567871094,87.12425994873047,86.08000183105469,128.41224670410156,129.62969970703125
2023-01-09,15.617716789245605,223.900146484375,87.80258178710938,87.36000061035156,128.93728637695312,129.08135986328125
2023-01-10,15.89853286743164,225.60565185546875,88.20159149169922,89.87000274658203,129.5118865966797,132.59078979492188
2023-01-11,15.990470886230469,232.42755126953125,91.29393768310547,95.08999633789062,132.2461700439453,132.4910888671875
2023-01-12,16.500137329101562,235.12869262695312,90.90489959716797,95.2699966430664,132.1669158935547,136.2996063232422
2023-01-13,16.887880325317383,235.8384552001953,91.89246368408203,98.12000274658203,133.50433349609375,136.56881713867188
2023-01-17,17.690353393554688,236.9425811767578,91.06451416015625,96.05000305175781,134.67335510253906,134.95367431640625
2023-01-18,17.365570068359375,232.4669647216797,90.89493560791016,95.45999908447266,133.95016479492188,132.6206817626953
2023-01-19,16.753969192504883,228.6419677734375,92.8201675415039,93.68000030517578,134.00958251953125,135.7412872314453
2023-01-20,17.82726287841797,236.81443786621094,97.77788543701172,97.25,136.58535766601562,138.95162963867188
2023-01-23,19.18037223815918,239.1409912109375,99.54351806640625,97.5199966430664,139.79518127441406,142.83993530273438
2023-01-24,19.252323150634766,238.60861206054688,97.45867156982422,96.31999969482422,141.2019500732422,142.71031188964844
2023-01-25,19.310283660888672,237.1989288330078,94.98480224609375,97.18000030517578,140.53817749023438,141.0752410888672
2023-01-26,19.788970947265625,244.48414611816406,97.27912139892578,99.22000122070312,142.61862182617188,146.8578338623047
2023-01-27,20.351598739624023,244.64187622070312,99.12455749511719,102.23999786376953,144.5702667236328,151.2845001220703
2023-01-30,19.14939308166504,239.2691650390625,96.70055389404297,100.55000305175781,141.66757202148438,146.61854553222656
2023-01-31,19.524145126342773,244.29684448242188,98.59586334228516,103.12999725341797,142.94554138183594,148.52281188964844
2023-02-01,20.92922019958496,249.1667938232422,100.18193817138672,105.1500015258789,144.07493591308594,152.66036987304688
2023-02-02,21.69471549987793,260.8488464355469,107.473876953125,112.91000366210938,149.4147186279297,188.20333862304688
2023-02-03,21.086116790771484,254.6874542236328,104.52118682861328,103.38999938964844,153.06039428710938,185.97006225585938
2023-02-06,21.075122833251953,253.12979125976562,102.64582824707031,102.18000030517578,150.3162384033203,185.50146484375
2023-02-07,22.158409118652344,263.7668762207031,107.3741226196289,102.11000061035156,153.20901489257812,191.04478454589844
2023-02-08,22.190391540527344,262.9486083984375,99.12455749511719,100.05000305175781,150.5044403076172,182.8793487548828
2023-02-09,22.322303771972656,259.8826599121094,94.77532196044922,98.23999786376953,149.4642333984375,177.38592529296875
2023-02-10,21.251008987426758,259.3700866699219,94.3364028930664,97.61000061035156,149.8313446044922,173.62722778320312
2023-02-13,21.773664474487305,267.47357177734375,94.37631225585938,99.54000091552734,152.64920043945312,178.89137268066406
2023-02-14,22.95588493347168,268.3114929199219,94.44613647460938,99.69999694824219,152.00424194335938,178.9412384033203
2023-02-15,22.749021530151367,266.1669006347656,96.70055389404297,101.16000366210938,154.1176300048828,176.62820434570312
2023-02-16,21.987525939941406,259.0808410644531,95.27408599853516,98.1500015258789,152.51028442382812,171.92236328125
2023-02-17,21.373926162719727,255.0387420654297,94.11695098876953,97.19999694824219,151.35931396484375,172.36105346679688
2023-02-21,20.64141082763672,249.71185302734375,91.56327819824219,94.58000183105469,147.32110595703125,171.56344604492188
2023-02-22,20.740345001220703,248.56541442871094,91.42362213134766,95.79000091552734,147.74774169921875,170.60633850097656
