Date,nvda,msft,googl,amzn,aapl,meta
2023-08-16,43.46227264404297,316.7425842285156,128.08761596679688,135.07000732421875,175.28529357910156,292.9095153808594
2023-08-17,43.32034683227539,313.2627868652344,129.3018035888672,133.97999572753906,172.73399353027344,283.752685546875
2023-08-18,43.27537155151367,312.8673400878906,126.853515625,133.22000122070312,173.22042846679688,281.9212951660156
2023-08-21,46.941375732421875,318.2057189941406,127.75918579101562,134.67999267578125,174.56060791015625,288.5400695800781
2023-08-22,45.64308547973633,318.7790832519531,128.4658203125,134.25,175.94049072265625,286.25091552734375
2023-08-23,47.09029769897461,323.26727294921875,131.7401580810547,135.52000427246094,179.8022003173828,292.8597412109375
2023-08-24,47.13726806640625,316.3175048828125,129.16249084472656,131.83999633789062,175.09666442871094,285.4049072265625
2023-08-25,45.99289321899414,319.2931213378906,129.26199340820312,133.25999450683594,177.31045532226562,284.1607666015625
2023-08-28,46.809444427490234,320.00494384765625,130.38662719726562,133.13999938964844,178.8789520263672,288.8984375
2023-08-29,48.757381439208984,324.6611633300781,133.92970275878906,134.91000366210938,182.78036499023438,296.5921630859375
2023-08-30,49.23712158203125,325.0368347167969,135.23345947265625,135.07000732421875,186.28466796875,293.7157287597656
2023-08-31,49.32807159423828,324.0185546875,135.52207946777344,138.00999450683594,186.50306701660156,294.50201416015625
2023-09-01,48.4825325012207,324.90826416015625,135.0145263671875,138.1199951171875,188.08148193359375,294.9897155761719
2023-09-05,48.52151870727539,329.74249267578125,135.12396240234375,137.27000427246094,188.31976318359375,298.7420349121094
2023-09-06,47.0391960144043,329.08013916015625,133.8202362060547,135.36000061035156,181.57916259765625,297.7666320800781
2023-09-07,46.21957778930664,326.14398193359375,134.6164093017578,137.85000610351562,176.26808166503906,297.26898193359375
2023-09-08,45.55088424682617,330.45428466796875,135.7310791015625,138.22999572753906,176.88357543945312,296.49261474609375
2023-09-11,45.15707015991211,334.0823669433594,136.2685089111328,143.10000610351562,178.05499267578125,306.1172790527344
2023-09-12,44.84920883178711,327.9828186035156,134.69602966308594,141.22999572753906,175.01727294921875,300.2449645996094
2023-09-13,45.46392822265625,332.2238464355469,136.05950927734375,144.85000610351562,172.94247436523438,303.6289978027344
2023-09-14,45.55988693237305,334.8337097167969,137.4429168701172,144.72000122070312,174.46131896972656,310.25775146484375
2023-09-15,43.87966537475586,326.45050048828125,136.74620056152344,140.38999938964844,173.73663330078125,298.9012451171875
2023-09-18,43.94562530517578,325.3037414550781,137.5523681640625,139.97999572753906,176.6750946044922,301.1307373046875
